,ID,ResDensity,N_TraitValue,initial_a,initial_h,Fit_a,Fit_q,Fit_h,GFR_RSS,GFR_AIC,GFR_BIC,TypeI_a,TypeI_RSS,TypeI_AIC,TypeI_BIC,Poly1,Poly2,Poly3,Poly4,Poly_RSS,Poly_AIC,Poly_BIC
10,713,10.0,7.77e-05,8.37114640550492e-07,0.00021982099999999998,4.863061956529572e-05,-0.31872199132090784,4932.619256400799,4.501243823216876e-08,-624.8597397255388,-620.5577781120834,3.2343212830526138e-06,1.436791740362543e-07,-588.8797757513767,-584.5778141379212,4.773507786913953e-05,7.465687803469932e-06,-1.8507957625411087e-07,1.494247625123041e-09,4.503492428077651e-08,-486.8700684250182,-444.7184266994341
11,721,1.0,4.67e-06,1.245e-06,1.39e-05,6.835065178327622e-06,-0.11663410609124347,71702.86861463738,4.459881656525378e-12,-161.56595012332815,-162.190671715644,4.820616115720544e-07,1.4214553199052134e-10,-140.79557507523967,-141.4202966675555,3.3763471317561727e-06,1.6260208152310206e-06,-9.18452412197915e-08,1.5441353534503328e-09,1.4627202644987121e-12,-151.22763373055648,-149.8523553228723
12,814,10.0,6.78e-05,1.7872e-06,0.000518333,7.154692313347207e-07,-0.9961363173274709,-1373746.1263068605,1.1673073711439746e-07,-157.44558471548308,-156.8539109834744,6.367473374616887e-06,1.381464931975089e-07,-155.9295817253068,-155.33790799329813,-1.4853114792936943e-06,2.9692085192477218e-05,-1.521261519002156e-06,2.1494674234786052e-08,8.458700534372621e-08,-128.80349424777262,-125.6201467837553
13,920,18.0,0.2471,0.0101444444444444,0.9143,0.003956129412453048,0.5332500623386451,1.1032683640826622,0.009221464362513976,-32.8678853921118,-33.49260698442764,0.0017641276167571416,1.0442795162527845,-4.49059367836888,-5.1153152706847145,0.21688239393286388,0.006581976163360518,-1.8727249639025098e-05,1.5187184176026415e-08,0.038313927501611,-7.294945256258307,-5.919666848574142
14,39835,10.0,0.001205546,4.26404888888889e-05,0.004329917,0.0003033216027592911,-0.7034454590400272,-802.4271111652658,5.871256951254163e-07,-125.41974760265504,-125.18142297761553,8.782852546642047e-05,8.38133930723561e-07,-122.57223575238794,-122.33391112734843,,,,,,,
15,39836,19.9323,0.0005247930000000001,1.71776135897887e-05,0.0029044440000000004,3.013944336819068e-05,-0.018862423234337733,160.7053967513917,9.81678186641924e-10,-224.44342666454764,-223.5356713855655,1.640836571500242e-05,6.485198374011568e-07,-159.5115833698156,-158.60382809083347,5.004926408636658e-05,2.5421311235284306e-05,-7.948393808019914e-08,1.190062553893608e-10,1.002835154918111e-09,-187.85142720084397,-183.73333154988566
16,39837,19.9323,0.000255428,1.02265373196684e-05,0.0017788720000000001,1.6739042552650883e-05,-0.07075685108309271,111.38019528029763,1.142510687998353e-08,-199.90037638281973,-198.9926211038376,9.861204138565163e-06,6.768972235788793e-08,-182.10916573099382,-181.2014104520117,-2.8019559424660662e-05,1.4843684775209564e-05,-5.132140908410213e-08,1.2333021359988755e-10,1.0498890255037587e-08,-164.36704301949635,-160.24894736853804
17,39838,19.9323,0.00012963,5.62803249364607e-06,0.001037037,6.138856838947627e-06,0.004437263858086293,173.99339072277124,4.680501523190004e-10,-231.85030755671713,-230.942552277735,5.363387373597135e-06,6.789087555608813e-09,-205.10534378016993,-204.1975885011878,3.739928393440862e-07,6.2439955813712865e-06,-6.5771772000395915e-09,5.7616894040670765e-12,4.6456004659099024e-10,-195.54638321158882,-191.4282875606305
18,39839,19.9323,0.000123763,3.29526600378573e-06,0.000670835,2.3200808433925033e-05,-0.4565878219754613,-918.596869562767,9.698565609827398e-10,-224.56458023635318,-223.65682495737104,3.530034986768775e-06,1.7743498987135134e-08,-195.49831735352407,-194.59056207454194,3.627147065392852e-05,4.883522678506196e-06,-1.917204914063239e-08,5.323285839000379e-11,7.9775309734189e-10,-190.13929994765266,-186.02120429669435
19,39840,0.25,0.28732800000000003,0.0228993510548523,1.11129,0.273212159800255,-0.6378742840983918,-0.5284074049967912,1.2238405261483223,-115.73490187015842,-110.9843450547901,0.1655784755603117,1.7760231059852958,-102.32912221838065,-97.57856540301232,0.21022160717450475,0.027060661165673912,0.06005594715289806,-0.010215569642113818,1.184289944187795,45.24605471025429,99.50217967930593
20,39841,0.2039,0.1679,0.113970768041051,1.2383,2.421439625877402,0.27913424424526934,1.020933729316592,0.8960193677487167,-150.75797800332032,-145.61726180320738,0.3058482193265202,4.7957642466472485,-81.97939846669696,-76.83868226658404,0.11476658630708818,0.8181974991192639,-0.27715232424262454,0.029859074119177053,0.8489778551685754,33.38389575385802,100.4996342886217
21,39842,0.2453,0.1501,0.0274588434784866,1.2609,1.1254586678338179,0.24724311241484553,0.9961963850224091,1.8659683554849702,-92.68773294754578,-88.1086513736973,0.24685386413252425,4.144435266722701,-65.55619565213765,-60.97711407828916,0.11927140151381797,0.4085126707953987,-0.03891724106815743,-0.003069907997519911,1.5655067307113268,53.83068750093462,103.14786376403563
22,39843,0.1254,0.2429,0.21997352876542103,1.1975,2.3951963874803157,0.2886445633406707,0.9628849233795367,0.5251418855151594,-105.33615653873306,-101.33954300820746,0.3630835585617387,3.020791237596297,-56.34719998920425,-52.350586458678634,0.11965143637613486,0.8414968504121838,-0.29294396727590166,0.033775990534935095,0.5508336652659023,19.461804561487977,54.76691731586807
23,39844,0.2445,0.17,0.10285284756698199,1.4369,1.6294805169817281,0.16270574318592912,0.9452123279412303,1.1566325313503494,-144.8705866596198,-139.6575778047697,0.2607676436359714,4.93223934698847,-83.95881319997392,-78.74580434512382,0.13644717610063772,0.6149614462916646,-0.1535333674883422,0.012363012545761878,1.1273743461757315,45.24414916642398,115.01326427947534
